Exchange Date,Open,OpenEURUSD,OpenUSDCHF,OpenUSDJPY,OpenNZDCAD
20-May-21,1.4108,1.2169,0.904,109.22,0.869
19-May-21,1.4188,1.222,0.8976,108.88,0.8744
18-May-21,1.4129,1.2151,0.9032,109.19,0.8688
17-May-21,1.4088,1.2138,0.9019,109.27,0.8774
14-May-21,1.4049,1.2078,0.9062,109.45,0.873
13-May-21,1.4051,1.2071,0.909,109.65,0.8681
12-May-21,1.4139,1.2146,0.9035,108.6,0.8802
11-May-21,1.4116,1.2127,0.9008,108.78,0.8799
10-May-21,1.3978,1.2159,0.9014,108.65,0.8834
7-May-21,1.3885,1.2064,0.9071,109.08,0.8783
6-May-21,1.3901,1.2004,0.9129,109.19,0.8847
5-May-21,1.3885,1.2011,0.9138,109.33,0.8791
4-May-21,1.3909,1.2062,0.9106,109.06,0.8836
3-May-21,1.3825,1.2029,0.9127,109.25,0.8818
30-Apr-21,1.394,1.2115,0.9087,108.91,0.8893
29-Apr-21,1.3937,1.2124,0.9099,108.58,0.8932
28-Apr-21,1.3914,1.2089,0.9132,108.73,0.8932
27-Apr-21,1.3896,1.2084,0.9142,108.06,0.8966
26-Apr-21,1.3871,1.2092,0.9134,107.97,0.8964
23-Apr-21,1.3836,1.2013,0.917,107.95,0.897
22-Apr-21,1.3929,1.2033,0.9171,108.07,0.9012
21-Apr-21,1.3936,1.2035,0.9161,108.08,0.9043
20-Apr-21,1.3983,1.2034,0.9146,108.14,0.8998
19-Apr-21,1.3825,1.1982,0.9193,108.77,0.8921
16-Apr-21,1.3782,1.1965,0.9228,108.76,0.8991
15-Apr-21,1.3779,1.1978,0.9225,108.9,0.8936
14-Apr-21,1.3747,1.1948,0.9209,109.05,0.8837
13-Apr-21,1.3738,1.1909,0.9225,109.36,0.8828
12-Apr-21,1.3708,1.1889,0.9262,109.67,0.8796
9-Apr-21,1.3732,1.1911,0.9247,109.23,0.8859
8-Apr-21,1.3734,1.1865,0.9293,109.84,0.8837
7-Apr-21,1.3823,1.1873,0.9308,109.74,0.8866
6-Apr-21,1.39,1.1812,0.9363,110.15,0.8834
5-Apr-21,1.3825,1.1759,0.9423,110.62,0.882
2-Apr-21,1.383,1.1775,0.9421,110.61,0.8799
1-Apr-21,1.3779,1.173,0.9433,110.73,0.8771
31-Mar-21,1.3738,1.1714,0.942,110.34,0.8816
30-Mar-21,1.3759,1.1762,0.9393,109.78,0.8808
29-Mar-21,1.3791,1.1793,0.9388,109.64,0.8783
26-Mar-21,1.3729,1.1762,0.9399,109.17,0.8762
25-Mar-21,1.3686,1.1811,0.9355,108.72,0.8752
24-Mar-21,1.375,1.185,0.9337,108.57,0.8803
23-Mar-21,1.3861,1.1933,0.9233,108.84,0.8965
22-Mar-21,1.3864,1.1897,0.9295,108.86,0.8929
19-Mar-21,1.3922,1.1913,0.927,108.87,0.8946
18-Mar-21,1.3966,1.1978,0.9225,108.83,0.898
17-Mar-21,1.3888,1.1904,0.9244,108.99,0.8948
16-Mar-21,1.3897,1.1927,0.9278,109.12,0.8978
15-Mar-21,1.3918,1.195,0.9289,109.06,0.8952
12-Mar-21,1.3988,1.1981,0.9247,108.49,0.9053
11-Mar-21,1.3932,1.1927,0.9296,108.36,0.9078
10-Mar-21,1.3891,1.1898,0.9281,108.45,0.9056
9-Mar-21,1.3824,1.1845,0.9366,108.89,0.9025
8-Mar-21,1.3835,1.192,0.9294,108.4,0.9054
5-Mar-21,1.3894,1.1966,0.9285,107.97,0.9106
4-Mar-21,1.3951,1.2062,0.9197,106.99,0.9166
3-Mar-21,1.3951,1.2089,0.9147,106.68,0.9203
2-Mar-21,1.3921,1.2047,0.9153,106.76,0.9185
1-Mar-21,1.3937,1.2077,0.9096,106.56,0.9202
26-Feb-21,1.4013,1.2174,0.9042,106.21,0.9289
25-Feb-21,1.4132,1.2161,0.9063,105.87,0.9299
24-Feb-21,1.4108,1.2149,0.9052,105.24,0.9237
23-Feb-21,1.4061,1.2154,0.896,105.06,0.9239
22-Feb-21,1.4013,1.2115,0.8962,105.4,0.9208
19-Feb-21,1.3971,1.2089,0.8956,105.68,0.9153
18-Feb-21,1.3851,1.2035,0.8986,105.85,0.9131
17-Feb-21,1.39,1.2105,0.8921,106.03,0.9148
16-Feb-21,1.3901,1.2128,0.8901,105.37,0.9131
15-Feb-21,1.3844,1.2121,0.8923,104.98,0.9156
12-Feb-21,1.3814,1.2128,0.89,104.74,0.9178
11-Feb-21,1.383,1.2116,0.8901,104.57,0.9161
10-Feb-21,1.3814,1.2117,0.8924,104.58,0.9186
9-Feb-21,1.3739,1.2048,0.8985,105.22,0.9196
8-Feb-21,1.3727,1.204,0.899,105.37,0.9148
5-Feb-21,1.367,1.1962,0.9042,105.51,0.9174
4-Feb-21,1.3643,1.2032,0.8989,105.01,0.921
3-Feb-21,1.3665,1.2042,0.8971,104.96,0.9188
2-Feb-21,1.3662,1.2058,0.8968,104.91,0.9195
1-Feb-21,1.3711,1.2138,0.8901,104.66,0.9171
29-Jan-21,1.3719,1.2121,0.8887,104.22,0.9198
28-Jan-21,1.3686,1.2108,0.8887,104.09,0.9161
27-Jan-21,1.3734,1.2158,0.8867,103.61,0.9185
26-Jan-21,1.3672,1.2136,0.8882,103.71,0.9165
25-Jan-21,1.3678,1.2166,0.8854,103.78,0.9136
22-Jan-21,1.3729,1.2162,0.8849,103.49,0.9112
21-Jan-21,1.3652,1.2104,0.8896,103.52,0.9058
20-Jan-21,1.3628,1.2126,0.8884,103.89,0.9063
19-Jan-21,1.3585,1.2076,0.8903,103.67,0.9063
18-Jan-21,1.3592,1.2083,0.8905,103.75,0.9088
15-Jan-21,1.3686,1.2153,0.8881,103.8,0.9108
14-Jan-21,1.3638,1.2156,0.8876,103.88,0.9109
13-Jan-21,1.3666,1.2206,0.8862,103.73,0.9169
12-Jan-21,1.3519,1.215,0.8901,104.26,0.915
11-Jan-21,1.3565,1.2215,0.8849,103.88,0.9189
8-Jan-21,1.3563,1.2271,0.8851,103.77,0.9205
7-Jan-21,1.3606,1.2325,0.8782,103.02,0.9239
6-Jan-21,1.3623,1.2294,0.8781,102.73,0.9188
5-Jan-21,1.357,1.2245,0.8814,103.12,0.9164
4-Jan-21,1.3663,1.2229,0.8818,103.16,0.9154
1-Jan-21,1.3671,1.2214,,103.24,0.9149
31-Dec-20,1.3622,1.2296,0.881,103.17,0.9191
30-Dec-20,1.3501,1.2246,0.8838,103.57,0.9159
29-Dec-20,1.3448,1.2215,0.8891,103.78,0.9107
28-Dec-20,1.3544,1.22,0.8892,103.52,0.9127
25-Dec-20,1.3556,1.2185,0.8904,103.63,0.9142
24-Dec-20,1.3494,1.2186,0.8879,103.56,0.9112
23-Dec-20,1.3361,1.2161,0.8895,103.63,0.9087
22-Dec-20,1.3463,1.2242,0.8856,103.31,0.913
21-Dec-20,1.3473,1.224,0.885,103.37,0.9096
18-Dec-20,1.3585,1.2266,0.8844,103.11,0.9092
17-Dec-20,1.3508,1.2198,0.8848,103.48,0.906
16-Dec-20,1.3458,1.2151,0.8854,103.65,0.9001
15-Dec-20,1.3321,1.2143,0.8865,104.02,0.9033
14-Dec-20,1.3279,1.2129,0.8886,103.99,0.903
11-Dec-20,1.3294,1.2135,0.8854,104.2,0.9041
10-Dec-20,1.3401,1.2081,0.889,104.22,0.8995
9-Dec-20,1.3353,1.2101,0.8891,104.15,0.9022
8-Dec-20,1.3376,1.2107,0.8904,104.04,0.9012
7-Dec-20,1.3447,1.2128,0.8897,104.12,0.8993
4-Dec-20,1.3445,1.214,0.8909,103.83,0.9102
3-Dec-20,1.3359,1.2113,0.8942,104.37,0.9132
2-Dec-20,1.3421,1.2068,0.8994,104.31,0.9133
1-Dec-20,1.3322,1.1926,0.9087,104.3,0.9127
30-Nov-20,1.3312,1.1957,0.9048,104.05,0.9121
27-Nov-20,1.3352,1.1912,0.9064,104.25,0.9116
26-Nov-20,1.3374,1.1915,0.9079,104.44,0.9107
25-Nov-20,1.336,1.1889,0.9111,104.42,0.9068
24-Nov-20,1.3322,1.184,0.9124,104.54,0.9051
23-Nov-20,1.3273,1.1851,0.9108,103.85,0.9039
20-Nov-20,1.3259,1.1874,0.9106,103.73,0.9035
19-Nov-20,1.3273,1.1852,0.9109,103.8,0.9057
18-Nov-20,1.3242,1.1862,0.9112,104.21,0.9026
17-Nov-20,1.3193,1.1851,0.9123,104.57,0.9024
16-Nov-20,1.3177,1.1827,0.9126,104.87,0.8977
13-Nov-20,1.3116,1.1803,0.9146,105.12,0.8984
12-Nov-20,1.322,1.1775,0.9172,105.41,0.8985
11-Nov-20,1.3266,1.1808,0.915,105.28,0.8896
10-Nov-20,1.3164,1.1811,0.9133,105.36,0.8867
9-Nov-20,1.3162,1.1881,0.8998,103.33,0.8854
6-Nov-20,1.3142,1.1825,0.9038,103.5,0.8824
5-Nov-20,1.2987,1.1723,0.9124,104.49,0.8795
4-Nov-20,1.3058,1.1713,0.912,104.44,0.8791
3-Nov-20,1.2913,1.1639,0.9188,104.71,0.8761
2-Nov-20,1.2944,1.1656,0.9155,104.56,0.8819
30-Oct-20,1.2927,1.1672,0.9155,104.62,0.8833
29-Oct-20,1.2982,1.1746,0.9103,104.34,0.8838
28-Oct-20,1.3044,1.1795,0.9084,104.4,0.8843
27-Oct-20,1.3018,1.1808,0.9075,104.82,0.882
26-Oct-20,1.3046,1.1856,0.9046,104.73,0.879
23-Oct-20,1.3081,1.1817,0.9069,104.83,0.8765
22-Oct-20,1.3148,1.186,0.9053,104.58,0.8744
21-Oct-20,1.2943,1.182,0.9067,105.48,0.8633
20-Oct-20,1.295,1.1768,0.9096,105.42,0.8711
19-Oct-20,1.2913,1.1721,0.9149,105.38,0.8729
16-Oct-20,1.2914,1.1706,0.9149,105.44,0.8715
15-Oct-20,1.3008,1.1746,0.9136,105.12,0.8748
14-Oct-20,1.2934,1.1744,0.9149,105.47,0.8733
13-Oct-20,1.3063,1.1811,0.909,105.32,0.8712
12-Oct-20,1.3026,1.1818,0.9095,105.69,0.8732
9-Oct-20,1.2933,1.1757,0.9167,106.02,0.8671
8-Oct-20,1.2917,1.176,0.9172,105.95,0.8719
7-Oct-20,1.2884,1.1733,0.9178,105.62,0.8764
6-Oct-20,1.2976,1.178,0.9151,105.71,0.8815
5-Oct-20,1.2931,1.1714,0.9207,105.28,0.8825
2-Oct-20,1.2891,1.1746,0.9189,105.51,0.8829
1-Oct-20,1.2917,1.1718,0.9207,105.45,0.8807
30-Sep-20,1.2862,1.1741,0.9193,105.62,0.8815
29-Sep-20,1.2834,1.1664,0.9244,105.49,0.8758
28-Sep-20,1.2745,1.1636,0.9282,105.5,0.8756
25-Sep-20,1.2752,1.1669,0.9264,105.4,0.8752
24-Sep-20,1.2721,1.1659,0.9237,105.39,0.8762
23-Sep-20,1.2731,1.1707,0.9196,104.92,0.8822
22-Sep-20,1.281,1.1769,0.9146,104.63,0.887
21-Sep-20,1.2923,1.1846,0.9111,104.42,0.8923
18-Sep-20,1.2972,1.1848,0.9081,104.73,0.8891
17-Sep-20,1.2964,1.1814,0.9092,104.94,0.8869
16-Sep-20,1.2888,1.1848,0.9083,105.43,0.8859
15-Sep-20,1.2839,1.1863,0.9082,105.71,0.8825
14-Sep-20,1.2801,1.1838,0.9093,106.15,0.8788
11-Sep-20,1.2798,1.1812,0.9104,106.11,0.877
10-Sep-20,1.3,1.1799,0.9123,106.19,0.8782
9-Sep-20,1.298,1.1775,0.9174,106.02,0.8757
8-Sep-20,1.3168,1.1815,0.9158,106.28,0.8762
7-Sep-20,1.3272,1.1831,0.9129,106.26,0.8758
4-Sep-20,1.3279,1.1848,0.9092,106.17,0.8807
3-Sep-20,1.3347,1.185,0.9103,106.18,0.8829
2-Sep-20,1.3379,1.1909,0.9093,105.96,0.8826
1-Sep-20,1.3363,1.1934,0.9034,105.91,0.8779
31-Aug-20,1.334,1.1897,0.904,105.34,0.8789
28-Aug-20,1.3206,1.182,0.9089,106.55,0.8712
27-Aug-20,1.3205,1.1829,0.9077,105.98,0.8688
26-Aug-20,1.315,1.1834,0.9075,106.38,0.862
25-Aug-20,1.3066,1.1791,0.9119,105.97,0.8623
24-Aug-20,1.3084,1.1785,0.9116,105.85,0.8609
21-Aug-20,1.3214,1.1858,0.9072,105.77,0.8601
20-Aug-20,1.3094,1.1837,0.9151,106.09,0.8664
19-Aug-20,1.3237,1.1929,0.9037,105.4,0.8689
18-Aug-20,1.3098,1.1869,0.9065,105.99,0.8664
17-Aug-20,1.3084,1.1838,0.909,106.61,0.8697
14-Aug-20,1.3058,1.1813,0.9102,106.89,0.8649
13-Aug-20,1.3033,1.1784,0.912,106.87,0.8707
12-Aug-20,1.3051,1.1738,0.9166,106.5,0.8746
11-Aug-20,1.3076,1.1736,0.9155,105.95,0.8796
10-Aug-20,1.3041,1.1786,0.9128,105.94,0.8848
7-Aug-20,1.315,1.1875,0.9096,105.5,0.8894
6-Aug-20,1.3113,1.1862,0.9083,105.56,0.8814
5-Aug-20,1.3069,1.18,0.9132,105.71,0.8819
4-Aug-20,1.3073,1.1763,0.9175,105.94,0.885
3-Aug-20,1.308,1.1781,0.9111,105.87,0.8881
31-Jul-20,1.3096,1.1844,0.9087,104.69,0.8978
30-Jul-20,1.2995,1.1786,0.9126,104.91,0.8894
29-Jul-20,1.2929,1.1716,0.9178,105.04,0.8908
28-Jul-20,1.2881,1.1751,0.9197,105.35,0.8923
27-Jul-20,1.2784,1.1646,0.921,105.96,0.8898
24-Jul-20,1.2739,1.1595,0.9253,106.85,0.8894
23-Jul-20,1.2732,1.1573,0.9296,107.14,0.8941
22-Jul-20,1.2731,1.1527,0.9332,106.76,0.8936
21-Jul-20,1.2656,1.1447,0.9388,107.25,0.8897
20-Jul-20,1.2563,1.1408,0.9399,107.09,0.889
17-Jul-20,1.255,1.1382,0.9452,107.25,0.8865
16-Jul-20,1.2582,1.1409,0.9444,106.92,0.8877
15-Jul-20,1.255,1.1398,0.9394,107.22,0.8903
14-Jul-20,1.2556,1.1341,0.9416,107.28,0.8896
13-Jul-20,1.261,1.1299,0.9415,106.89,0.8931
10-Jul-20,1.2605,1.1284,0.94,107.19,0.8921
9-Jul-20,1.2609,1.1327,0.9381,107.29,0.8881
8-Jul-20,1.254,1.1271,0.9424,107.51,0.8904
7-Jul-20,1.249,1.1306,0.942,107.33,0.8869
6-Jul-20,1.2483,1.124,0.946,107.49,0.8826
3-Jul-20,1.2461,1.1238,0.9452,107.49,0.883
2-Jul-20,1.2473,1.125,0.9457,107.45,0.8791
1-Jul-20,1.2399,1.1231,0.947,107.92,0.8758
30-Jun-20,1.2296,1.124,0.951,107.55,0.8775
29-Jun-20,1.2339,1.1225,0.948,107.18,0.8763
26-Jun-20,1.2419,1.1217,0.9481,107.22,0.8762
25-Jun-20,1.2417,1.125,0.9477,107.04,0.8739
24-Jun-20,1.2518,1.1307,0.9448,106.51,0.8789
23-Jun-20,1.2465,1.1258,0.9474,106.9,0.8758
22-Jun-20,1.2355,1.1183,0.9517,106.89,0.8726
19-Jun-20,1.2419,1.1203,0.9512,106.96,0.874
18-Jun-20,1.2554,1.1242,0.9485,106.99,0.8758
17-Jun-20,1.2571,1.1263,0.9509,107.33,0.8731
16-Jun-20,1.2603,1.1323,0.949,107.32,0.8783
15-Jun-20,1.2529,1.1245,0.9523,107.32,0.8749
12-Jun-20,1.2597,1.1297,0.9441,106.86,0.8762
11-Jun-20,1.2741,1.1372,0.9438,107.12,0.8768
10-Jun-20,1.2729,1.1339,0.9505,107.71,0.8736
9-Jun-20,1.272,1.1295,0.9573,108.42,0.8776
8-Jun-20,1.2679,1.1287,0.9623,109.67,0.8731
5-Jun-20,1.2605,1.1336,0.9553,109.12,0.8723
4-Jun-20,1.2574,1.1232,0.9614,108.87,0.8663
3-Jun-20,1.2548,1.117,0.9621,108.67,0.8605
2-Jun-20,1.2499,1.1135,0.9605,107.58,0.8538
1-Jun-20,1.2338,1.1096,0.9614,107.72,0.8537
29-May-20,1.2318,1.1076,0.9638,107.65,0.854
28-May-20,1.2259,1.1003,0.9681,107.71,0.8494
27-May-20,1.233,1.0982,0.9653,107.52,0.8534
26-May-20,1.2181,1.0898,0.9719,107.69,0.8528
25-May-20,1.2178,1.0902,0.9715,107.57,0.8534
22-May-20,1.2222,1.0948,0.9703,107.59,0.853
21-May-20,1.2238,1.0978,0.9648,107.48,0.8537
20-May-20,1.2239,1.0926,0.9712,107.69,0.8468
19-May-20,1.2193,1.0911,0.971,107.31,0.8415
18-May-20,1.2084,1.0815,0.9718,107.07,0.8373
15-May-20,1.222,1.0803,0.9729,107.24,0.8431
14-May-20,1.2229,1.0818,0.9719,107.02,0.8455
13-May-20,1.2258,1.0846,0.9693,107.09,0.8553
12-May-20,1.2332,1.0805,0.973,107.67,0.8515
11-May-20,1.2405,1.0836,0.9709,106.62,0.853
8-May-20,1.2362,1.0831,0.9728,106.27,0.8498
7-May-20,1.2344,1.0794,0.9748,106.09,0.8498
6-May-20,1.2433,1.0835,0.9725,106.59,0.8499
5-May-20,1.2441,1.0905,0.9648,106.76,0.8514
4-May-20,1.2497,1.098,0.9611,106.81,0.8538
1-May-20,1.2597,1.0954,0.9655,107.17,0.8537
30-Apr-20,1.2466,1.087,0.9736,106.7,0.8508
29-Apr-20,1.2421,1.0818,0.975,106.86,0.8474
28-Apr-20,1.243,1.0828,0.9753,107.21,0.8482
27-Apr-20,1.2368,1.0808,0.9731,107.47,0.8466
24-Apr-20,1.234,1.0776,0.9759,107.57,0.8451
23-Apr-20,1.2331,1.0822,0.9714,107.74,0.8423
22-Apr-20,1.2293,1.0855,0.9695,107.8,0.8462
21-Apr-20,1.2435,1.086,0.9677,107.61,0.8537
20-Apr-20,1.2486,1.0873,0.967,107.55,0.8442
17-Apr-20,1.2454,1.0833,0.9702,107.94,0.8404
16-Apr-20,1.2512,1.0909,0.9645,107.47,0.8452
15-Apr-20,1.2614,1.0979,0.9601,107.2,0.8473
14-Apr-20,1.2512,1.0912,0.9671,107.76,0.8459
13-Apr-20,1.2463,1.0941,0.9648,108.52,0.8463
10-Apr-20,1.2456,1.0928,0.9661,108.52,0.8504
9-Apr-20,1.2382,1.0855,0.9718,108.81,0.8413
8-Apr-20,1.2329,1.0889,0.9696,108.7,0.8359
7-Apr-20,1.223,1.0791,0.9785,109.22,0.8366
6-Apr-20,1.2263,1.0813,0.9769,108.42,0.8325
3-Apr-20,1.2394,1.0856,0.9732,107.9,0.8362
2-Apr-20,1.2372,1.0962,0.9654,107.15,0.8378
1-Apr-20,1.2427,1.1029,0.9608,107.53,0.837
31-Mar-20,1.2412,1.1048,0.9582,107.75,0.8519
30-Mar-20,1.2433,1.1135,0.9523,107.88,0.8404
27-Mar-20,1.2202,1.1029,0.9634,109.58,0.8352
26-Mar-20,1.1873,1.088,0.9766,111.19,0.8299
25-Mar-20,1.1758,1.0787,0.9814,111.2,0.8426
24-Mar-20,1.1547,1.0724,0.9844,111.2,0.8292
23-Mar-20,1.1658,1.0694,0.9856,111.02,0.82
20-Mar-20,1.1483,1.069,0.9857,110.69,0.8227
19-Mar-20,1.1617,1.0913,0.9676,108.05,0.8319
18-Mar-20,1.205,1.0995,0.9608,107.66,0.8423
17-Mar-20,1.2266,1.1181,0.9468,105.85,0.847
16-Mar-20,1.2283,1.1083,0.9536,107.91,0.8365
13-Mar-20,1.2572,1.1183,0.9439,104.61,0.8475
12-Mar-20,1.2816,1.1267,0.9388,104.55,0.8633
11-Mar-20,1.2902,1.1279,0.9402,105.64,0.8602
10-Mar-20,1.3128,1.1445,0.9251,102.36,0.8677
9-Mar-20,1.3045,1.1291,0.9373,104.89,0.8561
6-Mar-20,1.2952,1.1236,0.9451,106.15,0.8448
5-Mar-20,1.287,1.1134,0.9567,107.52,0.8427
4-Mar-20,1.281,1.117,0.956,107.12,0.8396
3-Mar-20,1.275,1.1131,0.9594,108.3,0.834
2-Mar-20,1.2799,1.1001,0.9661,107.38,0.838
28-Feb-20,1.2883,1.0999,0.9674,109.59,0.8442
27-Feb-20,1.2905,1.088,0.9767,110.41,0.8387
26-Feb-20,1.3004,1.0879,0.9757,110.19,0.839
25-Feb-20,1.2922,1.0852,0.9786,110.71,0.8424
24-Feb-20,1.2958,1.0839,0.978,111.59,0.8399
21-Feb-20,1.2882,1.0783,0.9841,112.1,0.839
20-Feb-20,1.292,1.0804,0.9837,111.36,0.844
19-Feb-20,1.2996,1.079,0.9829,109.86,0.8467
18-Feb-20,1.3005,1.0836,0.9806,109.86,0.8513
17-Feb-20,1.3034,1.083,0.9815,109.77,0.8527
14-Feb-20,1.3049,1.0839,0.9791,109.8,0.8537
13-Feb-20,1.2957,1.0872,0.9781,110.09,0.8562
12-Feb-20,1.295,1.0914,0.9759,109.77,0.8503
11-Feb-20,1.2913,1.091,0.977,109.77,0.8499
10-Feb-20,1.2896,1.0949,0.9772,109.84,0.8526
7-Feb-20,1.2928,1.0981,0.9741,109.99,0.8575
6-Feb-20,1.2997,1.0999,0.9733,109.81,0.8594
5-Feb-20,1.3032,1.1044,0.9691,109.51,0.8612
4-Feb-20,1.2992,1.1058,0.9657,108.67,0.8583
3-Feb-20,1.3214,1.1091,0.9638,108.4,0.8554
31-Jan-20,1.3097,1.1031,0.9693,108.95,0.8563
30-Jan-20,1.3018,1.1008,0.9729,109,0.8611
29-Jan-20,1.3027,1.1021,0.9729,109.14,0.8609
28-Jan-20,1.3053,1.1018,0.9695,108.88,0.8637
27-Jan-20,1.3073,1.1019,0.9713,109.04,0.8691
24-Jan-20,1.312,1.1053,0.9686,109.48,0.868
23-Jan-20,1.3138,1.1091,0.9677,109.83,0.8655
22-Jan-20,1.3049,1.1082,0.9686,109.85,0.8616
21-Jan-20,1.3011,1.1094,0.9684,110.18,0.8618
20-Jan-20,1.3001,1.109,0.9677,110.14,0.8651
17-Jan-20,1.3079,1.1135,0.9644,110.12,0.8656
16-Jan-20,1.3037,1.1149,0.9639,109.88,0.8625
15-Jan-20,1.3016,1.1128,0.9672,109.98,0.8637
14-Jan-20,1.2986,1.1133,0.9708,109.93,0.8653
13-Jan-20,1.3054,1.1123,0.9734,109.48,0.8646
10-Jan-20,1.3065,1.1104,0.973,109.5,0.8632
9-Jan-20,1.3099,1.1104,0.9738,109.11,0.8664
8-Jan-20,1.3123,1.1152,0.9701,108.4,0.8635
7-Jan-20,1.3167,1.1196,0.9678,108.36,0.8648
6-Jan-20,1.3073,1.1166,0.9717,107.99,0.8656
3-Jan-20,1.3136,1.117,0.9711,108.55,0.8697
2-Jan-20,1.3254,1.121,0.9678,108.75,0.8729
1-Jan-20,1.3259,1.1212,0.9679,108.61,0.8747
31-Dec-19,1.3115,1.1196,0.9693,108.87,0.8788
30-Dec-19,1.3065,1.1173,0.9746,109.46,0.8758
27-Dec-19,1.2991,1.1095,0.981,109.59,0.8752
26-Dec-19,1.296,1.109,0.98,109.33,0.873
25-Dec-19,1.2941,1.1087,0.98,109.39,0.8736
24-Dec-19,1.2934,1.1088,0.9816,109.38,0.8721
23-Dec-19,1.2991,1.1079,0.9824,109.4,0.8674
20-Dec-19,1.3008,1.112,0.9784,109.35,0.867
19-Dec-19,1.3077,1.1111,0.9802,109.54,0.8636
18-Dec-19,1.3127,1.1148,0.9802,109.49,0.865
17-Dec-19,1.3328,1.1141,0.982,109.52,0.8674
16-Dec-19,1.3334,1.1121,0.9834,109.37,0.8694
13-Dec-19,1.3166,1.1128,0.9849,109.29,0.8695
12-Dec-19,1.32,1.1128,0.9826,108.55,0.8674
11-Dec-19,1.3155,1.109,0.9844,108.71,0.8656
10-Dec-19,1.3149,1.1063,0.9879,108.55,0.8665
9-Dec-19,1.3136,1.1054,0.9898,108.67,0.8695
6-Dec-19,1.3155,1.1104,0.9871,108.75,0.8614
5-Dec-19,1.3103,1.1077,0.9885,108.85,0.8615
4-Dec-19,1.2991,1.108,0.9869,108.63,0.8666
3-Dec-19,1.2936,1.1077,0.9912,108.95,0.8652
2-Dec-19,1.2916,1.1012,1.0001,109.52,0.8521
29-Nov-19,1.2908,1.1007,0.9983,109.5,0.8522
28-Nov-19,1.2919,1.0997,0.999,109.53,0.8522
27-Nov-19,1.2864,1.1018,0.9971,109.02,0.8526
26-Nov-19,1.2897,1.1012,0.9963,108.91,0.8531
25-Nov-19,1.2849,1.1023,0.9969,108.7,0.8533
22-Nov-19,1.2913,1.1057,0.9929,108.62,0.8503
21-Nov-19,1.2922,1.1072,0.9907,108.6,0.8535
20-Nov-19,1.2922,1.1077,0.9902,108.53,0.853
19-Nov-19,1.2952,1.107,0.9893,108.66,0.8448
18-Nov-19,1.2903,1.105,0.9891,108.81,0.8454
15-Nov-19,1.2881,1.102,0.9878,108.39,0.8449
14-Nov-19,1.2849,1.1004,0.9899,108.82,0.8493
13-Nov-19,1.2846,1.1009,0.993,108.98,0.8373
12-Nov-19,1.2854,1.1031,0.9931,109.05,0.8414
11-Nov-19,1.2776,1.1021,0.9961,109.19,0.837
8-Nov-19,1.2811,1.1048,0.9951,109.27,0.8383
7-Nov-19,1.2851,1.1065,0.9927,108.96,0.8391
6-Nov-19,1.2883,1.1073,0.9928,109.15,0.8383
5-Nov-19,1.2882,1.1126,0.9876,108.57,0.8417
4-Nov-19,1.2942,1.1165,0.9861,108.17,0.8439
1-Nov-19,1.2938,1.115,0.9862,108.05,0.8438
31-Oct-19,1.2902,1.1149,0.9892,108.82,0.8403
30-Oct-19,1.2867,1.111,0.9938,108.87,0.8314
29-Oct-19,1.2862,1.1097,0.9944,108.94,0.8285
28-Oct-19,1.2824,1.108,0.9942,108.66,0.8294
25-Oct-19,1.2848,1.1103,0.992,108.61,0.8342
24-Oct-19,1.291,1.1129,0.9901,108.67,0.839
23-Oct-19,1.287,1.1123,0.9895,108.48,0.8385
22-Oct-19,1.2957,1.1148,0.9858,108.6,0.8383
21-Oct-19,1.2924,1.1141,0.9859,108.46,0.8364
18-Oct-19,1.2888,1.1124,0.9877,108.65,0.8332
17-Oct-19,1.283,1.1071,0.9945,108.75,0.8302
16-Oct-19,1.2785,1.1031,0.9984,108.84,0.8305
15-Oct-19,1.2607,1.1027,0.9971,108.41,0.8332
14-Oct-19,1.2623,1.1042,0.9969,108.34,0.8353
11-Oct-19,1.2439,1.1004,0.9969,107.97,0.8397
10-Oct-19,1.2204,1.097,0.9957,107.46,0.8385
9-Oct-19,1.2216,1.0955,0.9928,107.07,0.8389
8-Oct-19,1.2288,1.0969,0.9946,107.28,0.8367
7-Oct-19,1.2325,1.0974,0.9955,106.96,0.8409
4-Oct-19,1.2331,1.0962,0.9989,106.9,0.84
3-Oct-19,1.2304,1.0957,0.9967,107.17,0.8351
2-Oct-19,1.2305,1.0931,0.9932,107.72,0.8253
1-Oct-19,1.2285,1.0899,0.9978,108.06,0.8289
30-Sep-19,1.2288,1.0938,0.9912,107.9,0.8337
27-Sep-19,1.232,1.0919,0.9934,107.81,0.8352
26-Sep-19,1.2354,1.0941,0.9915,107.76,0.8318
25-Sep-19,1.2482,1.1018,0.9853,107.05,0.837
24-Sep-19,1.2427,1.0992,0.9896,107.53,0.8342
23-Sep-19,1.2467,1.1014,0.9917,107.52,0.829
20-Sep-19,1.2522,1.104,0.9927,108,0.8354
19-Sep-19,1.2471,1.1028,0.9973,108.44,0.8397
18-Sep-19,1.25,1.1071,0.9928,108.11,0.8416
17-Sep-19,1.2435,1.0998,0.9925,108.1,0.8395
16-Sep-19,1.25,1.1085,0.9894,107.65,0.8469
13-Sep-19,1.2334,1.1062,0.9903,108.08,0.8458
12-Sep-19,1.2323,1.1009,0.9926,107.82,0.8454
11-Sep-19,1.2346,1.1042,0.9918,107.53,0.8446
10-Sep-19,1.2345,1.1045,0.9921,107.23,0.8455
